ERROR:2026-02-19 10:16:06,270:jax._src.xla_bridge:444: Jax plugin configuration error: Exception when calling jax_plugins.xla_cuda12.initialize()
Traceback (most recent call last):
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 197, in _version_check
    version = get_version()
RuntimeError: jaxlib/cuda/versions_helpers.cc:81: operation cusparseGetProperty(MAJOR_VERSION, &major) failed: The cuSPARSE library was not found.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax/_src/xla_bridge.py", line 442, in discover_pjrt_plugins
    plugin_module.initialize()
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 324, in initialize
    _check_cuda_versions(raise_on_first_error=True)
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 262, in _check_cuda_versions
    _version_check("cuSPARSE", cuda_versions.cusparse_get_version,
  File "/home/ntaddei/miniconda3/envs/lhf/lib/python3.10/site-packages/jax_plugins/xla_cuda12/__init__.py", line 201, in _version_check
    raise RuntimeError(err_msg) from e
[3554/4000] -ELBO = 1.0819473266601562
[3555/4000] -ELBO = 1.074180245399475
[3556/4000] -ELBO = 1.0737545490264893
[3557/4000] -ELBO = 1.0628718137741089
[3558/4000] -ELBO = 1.0605639219284058
[3559/4000] -ELBO = 1.0573347806930542
[3560/4000] -ELBO = 1.0692729949951172
[3561/4000] -ELBO = 1.0715404748916626
[3562/4000] -ELBO = 1.0721356868743896
[3563/4000] -ELBO = 1.0566105842590332
[3564/4000] -ELBO = 1.0558743476867676
[3565/4000] -ELBO = 1.061690092086792
[3566/4000] -ELBO = 1.0543618202209473
[3567/4000] -ELBO = 1.0659070014953613
[3568/4000] -ELBO = 1.0606391429901123
[3569/4000] -ELBO = 1.0658808946609497
[3570/4000] -ELBO = 1.0568115711212158
[3571/4000] -ELBO = 1.0379127264022827
[3572/4000] -ELBO = 1.056838035583496
[3573/4000] -ELBO = 1.0441075563430786
[3574/4000] -ELBO = 1.0386332273483276
[3575/4000] -ELBO = 1.0527211427688599
[3576/4000] -ELBO = 1.0404384136199951
[3577/4000] -ELBO = 1.050134301185608
[3578/4000] -ELBO = 1.0671119689941406
[3579/4000] -ELBO = 1.0492281913757324
[3580/4000] -ELBO = 1.0386617183685303
[3581/4000] -ELBO = 1.0282490253448486
[3582/4000] -ELBO = 1.0429667234420776
[3583/4000] -ELBO = 1.0422824621200562
[3584/4000] -ELBO = 1.021248459815979
[3585/4000] -ELBO = 1.0329970121383667
[3586/4000] -ELBO = 1.0325243473052979
[3587/4000] -ELBO = 1.041651964187622
[3588/4000] -ELBO = 1.0441112518310547
[3589/4000] -ELBO = 1.0358643531799316
[3590/4000] -ELBO = 1.0216162204742432
[3591/4000] -ELBO = 1.0184460878372192
[3592/4000] -ELBO = 1.015787959098816
[3593/4000] -ELBO = 1.0281487703323364
[3594/4000] -ELBO = 1.0177414417266846
[3595/4000] -ELBO = 1.0158722400665283
[3596/4000] -ELBO = 1.0129212141036987
[3597/4000] -ELBO = 1.0289644002914429
[3598/4000] -ELBO = 1.0046881437301636
[3599/4000] -ELBO = 1.0036121606826782
[3600/4000] -ELBO = 1.0037761926651
[3601/4000] -ELBO = 1.0128575563430786
[3602/4000] -ELBO = 0.9967203140258789
[3603/4000] -ELBO = 1.0074599981307983
[3604/4000] -ELBO = 0.9981405138969421
[3605/4000] -ELBO = 1.0048760175704956
[3606/4000] -ELBO = 0.9947490692138672
[3607/4000] -ELBO = 1.0094231367111206
[3608/4000] -ELBO = 1.007805585861206
[3609/4000] -ELBO = 1.005551815032959
[3610/4000] -ELBO = 0.9847531914710999
[3611/4000] -ELBO = 0.9902143478393555
[3612/4000] -ELBO = 0.9926372766494751
[3613/4000] -ELBO = 0.9863815307617188
[3614/4000] -ELBO = 0.9915392398834229
[3615/4000] -ELBO = 1.0021222829818726
[3616/4000] -ELBO = 0.9812182188034058
[3617/4000] -ELBO = 0.9942123889923096
[3618/4000] -ELBO = 0.9794256687164307
[3619/4000] -ELBO = 0.9890981912612915
[3620/4000] -ELBO = 0.9962641596794128
[3621/4000] -ELBO = 0.9929832816123962
[3622/4000] -ELBO = 0.9820117950439453
[3623/4000] -ELBO = 0.9796950221061707
[3624/4000] -ELBO = 0.9774225354194641
[3625/4000] -ELBO = 0.9851403832435608
[3626/4000] -ELBO = 0.9723466634750366
[3627/4000] -ELBO = 0.9575271010398865
[3628/4000] -ELBO = 0.9662591814994812
[3629/4000] -ELBO = 0.9631360173225403
[3630/4000] -ELBO = 0.9764620661735535
[3631/4000] -ELBO = 0.9546579718589783
[3632/4000] -ELBO = 0.9584981203079224
[3633/4000] -ELBO = 0.9773127436637878
[3634/4000] -ELBO = 0.962233304977417
[3635/4000] -ELBO = 0.9432927370071411
[3636/4000] -ELBO = 0.9666363000869751
[3637/4000] -ELBO = 0.9627885222434998
[3638/4000] -ELBO = 0.9556701183319092
[3639/4000] -ELBO = 0.9508938193321228
[3640/4000] -ELBO = 0.9567501544952393
[3641/4000] -ELBO = 0.9499946236610413
[3642/4000] -ELBO = 0.9425619840621948
[3643/4000] -ELBO = 0.9559978246688843
[3644/4000] -ELBO = 0.9583670496940613
[3645/4000] -ELBO = 0.9487855434417725
[3646/4000] -ELBO = 0.9416386485099792
[3647/4000] -ELBO = 0.9528124928474426
[3648/4000] -ELBO = 0.9321112036705017
[3649/4000] -ELBO = 0.9469493627548218
[3650/4000] -ELBO = 0.9305919408798218
[3651/4000] -ELBO = 0.9360979199409485
[3652/4000] -ELBO = 0.9386709928512573
[3653/4000] -ELBO = 0.9259103536605835
[3654/4000] -ELBO = 0.943549394607544
[3655/4000] -ELBO = 0.9351401925086975
[3656/4000] -ELBO = 0.9179712533950806
[3657/4000] -ELBO = 0.9067538976669312
[3658/4000] -ELBO = 0.9272910952568054
[3659/4000] -ELBO = 0.9210823774337769
[3660/4000] -ELBO = 0.9246416687965393
[3661/4000] -ELBO = 0.9230749607086182
[3662/4000] -ELBO = 0.919511079788208
[3663/4000] -ELBO = 0.9293513298034668
[3664/4000] -ELBO = 0.9239240288734436
[3665/4000] -ELBO = 0.9133493900299072
[3666/4000] -ELBO = 0.913605809211731
[3667/4000] -ELBO = 0.9059830904006958
[3668/4000] -ELBO = 0.9081650376319885
[3669/4000] -ELBO = 0.8974088430404663
[3670/4000] -ELBO = 0.9121372699737549
[3671/4000] -ELBO = 0.9143452048301697
[3672/4000] -ELBO = 0.8952934145927429
[3673/4000] -ELBO = 0.8788469433784485
[3674/4000] -ELBO = 0.9053675532341003
[3675/4000] -ELBO = 0.8895440101623535
[3676/4000] -ELBO = 0.9049583673477173
[3677/4000] -ELBO = 0.886522650718689
[3678/4000] -ELBO = 0.8913470506668091
[3679/4000] -ELBO = 0.8696337938308716
[3680/4000] -ELBO = 0.8906646966934204
[3681/4000] -ELBO = 0.8787263631820679
[3682/4000] -ELBO = 0.872938871383667
[3683/4000] -ELBO = 0.8847081065177917
[3684/4000] -ELBO = 0.8798767328262329
[3685/4000] -ELBO = 0.888086199760437
[3686/4000] -ELBO = 0.8869168758392334
[3687/4000] -ELBO = 0.8727238774299622
[3688/4000] -ELBO = 0.883926272392273
[3689/4000] -ELBO = 0.8716838359832764
[3690/4000] -ELBO = 0.8681890368461609
[3691/4000] -ELBO = 0.871573805809021
[3692/4000] -ELBO = 0.8584709763526917
[3693/4000] -ELBO = 0.8956384658813477
[3694/4000] -ELBO = 0.8965547680854797
[3695/4000] -ELBO = 0.8589975237846375
[3696/4000] -ELBO = 0.8583585619926453
[3697/4000] -ELBO = 0.8549918532371521
[3698/4000] -ELBO = 0.8500977158546448
[3699/4000] -ELBO = 0.8537623882293701
[3700/4000] -ELBO = 0.8653576970100403
[3701/4000] -ELBO = 0.8453658223152161
[3702/4000] -ELBO = 0.8540582060813904
[3703/4000] -ELBO = 0.8462589383125305
[3704/4000] -ELBO = 0.8477566242218018
[3705/4000] -ELBO = 0.8487734198570251
[3706/4000] -ELBO = 0.8364000916481018
[3707/4000] -ELBO = 0.8393223285675049
[3708/4000] -ELBO = 0.8539209961891174
[3709/4000] -ELBO = 0.84119713306427
[3710/4000] -ELBO = 0.839414656162262
[3711/4000] -ELBO = 0.8440931439399719
[3712/4000] -ELBO = 0.8319624662399292
[3713/4000] -ELBO = 0.8381317257881165
[3714/4000] -ELBO = 0.8337098360061646
[3715/4000] -ELBO = 0.8331926465034485
[3716/4000] -ELBO = 0.8314261436462402
[3717/4000] -ELBO = 0.8233489990234375
[3718/4000] -ELBO = 0.8311693072319031
[3719/4000] -ELBO = 0.8133849501609802
[3720/4000] -ELBO = 0.8284695148468018
[3721/4000] -ELBO = 0.8186713457107544
[3722/4000] -ELBO = 0.8193589448928833
[3723/4000] -ELBO = 0.8183442950248718
[3724/4000] -ELBO = 0.8220876455307007
[3725/4000] -ELBO = 0.8102993965148926
[3726/4000] -ELBO = 0.8090606927871704
[3727/4000] -ELBO = 0.8152651190757751
[3728/4000] -ELBO = 0.7896072268486023
[3729/4000] -ELBO = 0.8142569661140442
[3730/4000] -ELBO = 0.8136692643165588
[3731/4000] -ELBO = 0.8035809397697449
[3732/4000] -ELBO = 0.7923786640167236
[3733/4000] -ELBO = 0.7978782653808594
[3734/4000] -ELBO = 0.7983916997909546
[3735/4000] -ELBO = 0.8009977340698242
[3736/4000] -ELBO = 0.7858254909515381
[3737/4000] -ELBO = 0.7951011061668396
[3738/4000] -ELBO = 0.7811987996101379
[3739/4000] -ELBO = 0.7861406207084656
[3740/4000] -ELBO = 0.7856376767158508
[3741/4000] -ELBO = 0.7980742454528809
[3742/4000] -ELBO = 0.7830154895782471
[3743/4000] -ELBO = 0.786314070224762
[3744/4000] -ELBO = 0.7734368443489075
[3745/4000] -ELBO = 0.7687205076217651
[3746/4000] -ELBO = 0.7728291749954224
[3747/4000] -ELBO = 0.7766256928443909
[3748/4000] -ELBO = 0.7779939770698547
[3749/4000] -ELBO = 0.7605291604995728
[3750/4000] -ELBO = 0.7656376957893372
[3751/4000] -ELBO = 0.7740392088890076
[3752/4000] -ELBO = 0.7631499171257019
[3753/4000] -ELBO = 0.7599672675132751
[3754/4000] -ELBO = 0.7701978087425232
[3755/4000] -ELBO = 0.7560598254203796
[3756/4000] -ELBO = 0.7475278377532959
[3757/4000] -ELBO = 0.7625021934509277
[3758/4000] -ELBO = 0.7720204591751099
[3759/4000] -ELBO = 0.758526086807251
[3760/4000] -ELBO = 0.7580603361129761
[3761/4000] -ELBO = 0.7513570189476013
[3762/4000] -ELBO = 0.7329448461532593
[3763/4000] -ELBO = 0.7390787601470947
[3764/4000] -ELBO = 0.7404731512069702
[3765/4000] -ELBO = 0.7233197093009949
[3766/4000] -ELBO = 0.7373576164245605
[3767/4000] -ELBO = 0.732054591178894
[3768/4000] -ELBO = 0.7335732579231262
[3769/4000] -ELBO = 0.7375766634941101
[3770/4000] -ELBO = 0.7110662460327148
[3771/4000] -ELBO = 0.7317071557044983
[3772/4000] -ELBO = 0.7342378497123718
[3773/4000] -ELBO = 0.7067210674285889
[3774/4000] -ELBO = 0.7221828699111938
[3775/4000] -ELBO = 0.7153330445289612
[3776/4000] -ELBO = 0.7176834344863892
[3777/4000] -ELBO = 0.7128511071205139
[3778/4000] -ELBO = 0.7135617136955261
[3779/4000] -ELBO = 0.719603419303894
[3780/4000] -ELBO = 0.7149746417999268
[3781/4000] -ELBO = 0.7013342976570129
[3782/4000] -ELBO = 0.6956169009208679
[3783/4000] -ELBO = 0.7063369154930115
[3784/4000] -ELBO = 0.6991854906082153
[3785/4000] -ELBO = 0.6947236061096191
[3786/4000] -ELBO = 0.6959952712059021
[3787/4000] -ELBO = 0.7033470273017883
[3788/4000] -ELBO = 0.6778081655502319
[3789/4000] -ELBO = 0.6779873371124268
[3790/4000] -ELBO = 0.6857233643531799
[3791/4000] -ELBO = 0.6818159222602844
[3792/4000] -ELBO = 0.6877356767654419
[3793/4000] -ELBO = 0.6905293464660645
[3794/4000] -ELBO = 0.6786602139472961
[3795/4000] -ELBO = 0.6748126745223999
[3796/4000] -ELBO = 0.674023449420929
[3797/4000] -ELBO = 0.6704256534576416
[3798/4000] -ELBO = 0.6689034700393677
[3799/4000] -ELBO = 0.6744874715805054
[3800/4000] -ELBO = 0.6725001931190491
[3801/4000] -ELBO = 0.6704809665679932
[3802/4000] -ELBO = 0.6563188433647156
[3803/4000] -ELBO = 0.6603797674179077
[3804/4000] -ELBO = 0.6574411392211914
[3805/4000] -ELBO = 0.6553138494491577
[3806/4000] -ELBO = 0.6507848501205444
[3807/4000] -ELBO = 0.6564210057258606
[3808/4000] -ELBO = 0.6532341837882996
[3809/4000] -ELBO = 0.6559358835220337
[3810/4000] -ELBO = 0.6618587970733643
[3811/4000] -ELBO = 0.6412162184715271
[3812/4000] -ELBO = 0.6601142287254333
[3813/4000] -ELBO = 0.6446846127510071
[3814/4000] -ELBO = 0.6343109011650085
[3815/4000] -ELBO = 0.6411321759223938
[3816/4000] -ELBO = 0.6413708329200745
[3817/4000] -ELBO = 0.6341292262077332
[3818/4000] -ELBO = 0.6217874884605408
[3819/4000] -ELBO = 0.6322855353355408
[3820/4000] -ELBO = 0.6283971071243286
[3821/4000] -ELBO = 0.6348844766616821
[3822/4000] -ELBO = 0.6236880421638489
[3823/4000] -ELBO = 0.6355752348899841
[3824/4000] -ELBO = 0.6317930221557617
[3825/4000] -ELBO = 0.6089505553245544
[3826/4000] -ELBO = 0.6310175657272339
[3827/4000] -ELBO = 0.6143502593040466
[3828/4000] -ELBO = 0.6044400930404663
[3829/4000] -ELBO = 0.6228262186050415
[3830/4000] -ELBO = 0.6069180965423584
[3831/4000] -ELBO = 0.6033468246459961
[3832/4000] -ELBO = 0.6129288673400879
[3833/4000] -ELBO = 0.6164370775222778
[3834/4000] -ELBO = 0.6185746788978577
[3835/4000] -ELBO = 0.5889459848403931
[3836/4000] -ELBO = 0.6061076521873474
[3837/4000] -ELBO = 0.5934611558914185
[3838/4000] -ELBO = 0.5985714197158813
[3839/4000] -ELBO = 0.5854442119598389
[3840/4000] -ELBO = 0.5925843715667725
[3841/4000] -ELBO = 0.5862780213356018
[3842/4000] -ELBO = 0.5882430672645569
[3843/4000] -ELBO = 0.5739156603813171
[3844/4000] -ELBO = 0.5821813344955444
[3845/4000] -ELBO = 0.5769238471984863
[3846/4000] -ELBO = 0.5591758489608765
[3847/4000] -ELBO = 0.5627444982528687
[3848/4000] -ELBO = 0.5713594555854797
[3849/4000] -ELBO = 0.561065673828125
[3850/4000] -ELBO = 0.565888524055481
[3851/4000] -ELBO = 0.5575013756752014
[3852/4000] -ELBO = 0.5483462810516357
[3853/4000] -ELBO = 0.5563799738883972
[3854/4000] -ELBO = 0.5519806742668152
[3855/4000] -ELBO = 0.5531241297721863
[3856/4000] -ELBO = 0.5512612462043762
[3857/4000] -ELBO = 0.5435702204704285
[3858/4000] -ELBO = 0.5481352806091309
[3859/4000] -ELBO = 0.5427619814872742
[3860/4000] -ELBO = 0.542644739151001
[3861/4000] -ELBO = 0.5291165709495544
[3862/4000] -ELBO = 0.546213686466217
[3863/4000] -ELBO = 0.5296912789344788
[3864/4000] -ELBO = 0.5312162041664124
[3865/4000] -ELBO = 0.5442665815353394
[3866/4000] -ELBO = 0.5270081162452698
[3867/4000] -ELBO = 0.5265349745750427
[3868/4000] -ELBO = 0.5302054286003113
[3869/4000] -ELBO = 0.5159022808074951
[3870/4000] -ELBO = 0.5160885453224182
[3871/4000] -ELBO = 0.5219205021858215
[3872/4000] -ELBO = 0.5084039568901062
[3873/4000] -ELBO = 0.5042606592178345
[3874/4000] -ELBO = 0.5066812038421631
[3875/4000] -ELBO = 0.5026921629905701
[3876/4000] -ELBO = 0.49470439553260803
[3877/4000] -ELBO = 0.504243791103363
[3878/4000] -ELBO = 0.5074836015701294
[3879/4000] -ELBO = 0.5014643669128418
[3880/4000] -ELBO = 0.4933498501777649
[3881/4000] -ELBO = 0.48819485306739807
[3882/4000] -ELBO = 0.4925262928009033
[3883/4000] -ELBO = 0.4758991003036499
[3884/4000] -ELBO = 0.4885844588279724
[3885/4000] -ELBO = 0.48830947279930115
[3886/4000] -ELBO = 0.46657246351242065
[3887/4000] -ELBO = 0.4635799825191498
[3888/4000] -ELBO = 0.47933128476142883
[3889/4000] -ELBO = 0.4644830822944641
[3890/4000] -ELBO = 0.47637835144996643
[3891/4000] -ELBO = 0.4565173089504242
[3892/4000] -ELBO = 0.4610503315925598
[3893/4000] -ELBO = 0.4558015465736389
[3894/4000] -ELBO = 0.4461796283721924
[3895/4000] -ELBO = 0.4519357681274414
[3896/4000] -ELBO = 0.45130297541618347
[3897/4000] -ELBO = 0.44026970863342285
[3898/4000] -ELBO = 0.43571555614471436
[3899/4000] -ELBO = 0.4457094967365265
[3900/4000] -ELBO = 0.4403490126132965
[3901/4000] -ELBO = 0.4557432532310486
[3902/4000] -ELBO = 0.4312901198863983
[3903/4000] -ELBO = 0.43139564990997314
[3904/4000] -ELBO = 0.441619873046875
[3905/4000] -ELBO = 0.4254923164844513
[3906/4000] -ELBO = 0.42234739661216736
[3907/4000] -ELBO = 0.42123115062713623
[3908/4000] -ELBO = 0.4226644039154053
[3909/4000] -ELBO = 0.4127442240715027
[3910/4000] -ELBO = 0.4089040160179138
[3911/4000] -ELBO = 0.41017791628837585
[3912/4000] -ELBO = 0.40570953488349915
[3913/4000] -ELBO = 0.40470680594444275
[3914/4000] -ELBO = 0.4029315412044525
[3915/4000] -ELBO = 0.4080195426940918
[3916/4000] -ELBO = 0.3940219283103943
[3917/4000] -ELBO = 0.37916791439056396
[3918/4000] -ELBO = 0.38913822174072266
[3919/4000] -ELBO = 0.391815721988678
[3920/4000] -ELBO = 0.38704559206962585
[3921/4000] -ELBO = 0.37470543384552
[3922/4000] -ELBO = 0.3829982578754425
[3923/4000] -ELBO = 0.380699098110199
[3924/4000] -ELBO = 0.3820652365684509
[3925/4000] -ELBO = 0.37790238857269287
[3926/4000] -ELBO = 0.37018296122550964
[3927/4000] -ELBO = 0.3739545941352844
[3928/4000] -ELBO = 0.35760438442230225
[3929/4000] -ELBO = 0.37237033247947693
[3930/4000] -ELBO = 0.37017348408699036
[3931/4000] -ELBO = 0.3500300347805023
[3932/4000] -ELBO = 0.3451913297176361
[3933/4000] -ELBO = 0.34565800428390503
[3934/4000] -ELBO = 0.36177554726600647
[3935/4000] -ELBO = 0.3476458489894867
[3936/4000] -ELBO = 0.36228862404823303
[3937/4000] -ELBO = 0.3418181240558624
[3938/4000] -ELBO = 0.33369675278663635
[3939/4000] -ELBO = 0.3334425091743469
[3940/4000] -ELBO = 0.33617541193962097
[3941/4000] -ELBO = 0.33866748213768005
[3942/4000] -ELBO = 0.33851149678230286
[3943/4000] -ELBO = 0.3236441910266876
[3944/4000] -ELBO = 0.31677567958831787
[3945/4000] -ELBO = 0.31766849756240845
[3946/4000] -ELBO = 0.31716179847717285
[3947/4000] -ELBO = 0.3211399018764496
[3948/4000] -ELBO = 0.3132626414299011
[3949/4000] -ELBO = 0.29654374718666077
[3950/4000] -ELBO = 0.3036431670188904
[3951/4000] -ELBO = 0.3014652132987976
[3952/4000] -ELBO = 0.29625242948532104
[3953/4000] -ELBO = 0.30225232243537903
[3954/4000] -ELBO = 0.29326802492141724
[3955/4000] -ELBO = 0.29611289501190186
[3956/4000] -ELBO = 0.28716179728507996
[3957/4000] -ELBO = 0.28546643257141113
[3958/4000] -ELBO = 0.2822684943675995
[3959/4000] -ELBO = 0.2802726626396179
[3960/4000] -ELBO = 0.2685413360595703
[3961/4000] -ELBO = 0.2705621123313904
[3962/4000] -ELBO = 0.2558358609676361
[3963/4000] -ELBO = 0.2587360143661499
[3964/4000] -ELBO = 0.2836576998233795
[3965/4000] -ELBO = 0.24754643440246582
[3966/4000] -ELBO = 0.2520275115966797
[3967/4000] -ELBO = 0.25455546379089355
[3968/4000] -ELBO = 0.2780129313468933
[3969/4000] -ELBO = 0.2372194528579712
[3970/4000] -ELBO = 0.2787643373012543
[3971/4000] -ELBO = 0.24400922656059265
[3972/4000] -ELBO = 0.32571062445640564
[3973/4000] -ELBO = 0.35611599683761597
[3974/4000] -ELBO = 0.23139441013336182
[3975/4000] -ELBO = 0.3902783989906311
[3976/4000] -ELBO = 0.46765971183776855
[3977/4000] -ELBO = 0.2827528119087219
[3978/4000] -ELBO = 0.3171054720878601
[3979/4000] -ELBO = 0.4649582803249359
[3980/4000] -ELBO = 0.3114153742790222
[3981/4000] -ELBO = 0.2422332465648651
[3982/4000] -ELBO = 0.28546589612960815
[3983/4000] -ELBO = 0.23478171229362488
[3984/4000] -ELBO = 0.28163784742355347
[3985/4000] -ELBO = 0.2994520366191864
[3986/4000] -ELBO = 0.22423239052295685
[3987/4000] -ELBO = 0.24943001568317413
[3988/4000] -ELBO = 0.2467973828315735
[3989/4000] -ELBO = 0.21473686397075653
[3990/4000] -ELBO = 0.21436473727226257
[3991/4000] -ELBO = 0.22137638926506042
[3992/4000] -ELBO = 0.16394846141338348
[3993/4000] -ELBO = 0.18996472656726837
[3994/4000] -ELBO = 0.1619831621646881
[3995/4000] -ELBO = 0.21627812087535858
[3996/4000] -ELBO = 0.17126546800136566
[3997/4000] -ELBO = 0.21668946743011475
[3998/4000] -ELBO = 0.2156316339969635
[3999/4000] -ELBO = 0.14405930042266846
[4000/4000] -ELBO = 0.15596528351306915
jax.errors.SimplifiedTraceback: For simplicity, JAX has removed its internal frames from the traceback of the following exception. Set JAX_TRACEBACK_FILTERING=off to include these.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/ntaddei/lhf-1d/notebooks/pipeline.py", line 563, in <module>
    pref_params, opt_state, loss = pref_train_step(
  File "/home/ntaddei/lhf-1d/notebooks/pipeline.py", line 282, in pref_train_step
    loss, grads = jax.value_and_grad(pref_nll)(
TypeError: grad requires real- or complex-valued inputs (input dtype that is a sub-dtype of np.inexact), but got int32. If you want to use Boolean- or integer-valued inputs, use vjp or set allow_int to True.
